origin,source,name,datetime,id,pm25,aqi_pm25,pm10,no2,lat,lon,region,district,district_ru,is_valid
Clarity Node,clarity,School 192,2024-06-26 05:00:00,DXIUX1869,3.33,18.0,6.85,39.68097216423097,43.172031,76.852339,Алматы,Наурызбай ауданы,Наурызбайский район,True
Clarity Node,clarity,School 192,2024-06-05 09:00:00,DXIUX1869,10.11,53.0,9.85,27.784656494266095,43.172031,76.852339,Алматы,Наурызбай ауданы,Наурызбайский район,True
Clarity Node,clarity,School 192,2024-06-11 14:00:00,DXIUX1869,10.41,53.0,7.42,18.97188563316548,43.172031,76.852339,Алматы,Наурызбай ауданы,Наурызбайский район,True
Clarity Node,clarity,School 192,2024-06-23 13:00:00,DXIUX1869,14.06,60.0,12.41,24.83284231071841,43.172031,76.852339,Алматы,Наурызбай ауданы,Наурызбайский район,True
Clarity Node,clarity,School 192,2024-06-07 07:00:00,DXIUX1869,7.41,41.0,6.89,13.92535217141433,43.172031,76.852339,Алматы,Наурызбай ауданы,Наурызбайский район,True
Clarity Node,clarity,School 192,2024-06-01 09:00:00,DXIUX1869,10.76,54.0,9.34,31.63059516837561,43.172031,76.852339,Алматы,Наурызбай ауданы,Наурызбайский район,True
Clarity Node,clarity,School 192,2024-06-21 00:00:00,DXIUX1869,7.66,43.0,9.59,22.60448471071026,43.172031,76.852339,Алматы,Наурызбай ауданы,Наурызбайский район,True
Clarity Node,clarity,School 192,2024-06-25 19:00:00,DXIUX1869,9.07,,10.92,54.26238858130473,43.172031,76.852339,Алматы,Наурызбай ауданы,Наурызбайский район,True
Clarity Node,clarity,Ippodrom,2024-06-26 11:00:00,DXJDB8112,,,,41.642246807477264,43.30777990786845,76.92324250852016,Алматы,Жетісу ауданы,Жетысуский район,True
Clarity Node,clarity,Ippodrom,2024-06-06 21:00:00,DXJDB8112,,,,40.19260452107599,43.30777990786845,76.92324250852016,Алматы,Жетісу ауданы,Жетысуский район,True
Clarity,openaq,Almaty Arena,2024-06-06 11:00:00,2812550,14.3,61.0,,,43.26408,76.81688,Алматы,Алатау ауданы,Алатауский район,True
Clarity Node,clarity,Ippodrom,2024-06-22 17:00:00,DXJDB8112,,,,39.93076821805097,43.30777990786845,76.92324250852016,Алматы,Жетісу ауданы,Жетысуский район,True
Clarity,openaq,Almaty Arena,2024-06-01 10:00:00,2812550,15.436666666666667,63.0,,,43.26408,76.81688,Алматы,Алатау ауданы,Алатауский район,True
Clarity Node,clarity,Ippodrom,2024-06-20 15:00:00,DXJDB8112,,,,48.18273061256434,43.30777990786845,76.92324250852016,Алматы,Жетісу ауданы,Жетысуский район,True
Clarity Node,clarity,Ippodrom,2024-06-03 01:00:00,DXJDB8112,,,,23.67425781025184,43.30777990786845,76.92324250852016,Алматы,Жетісу ауданы,Жетысуский район,True
